26800978	南汉山城	7.8	https://movie.douban.com/subject/26800978/
26316956	密战	4.4	https://movie.douban.com/subject/26316956/
26946510	犯罪都市	7.3	https://movie.douban.com/subject/26946510/
7154408	猎杀星期一	6.8	https://movie.douban.com/subject/7154408/
20451290	新木乃伊	4.7	https://movie.douban.com/subject/20451290/
26788667	名侦探柯南：唐红的恋歌	6.4	https://movie.douban.com/subject/26788667/
26937474	精灵宝可梦：就决定是你了	8.0	https://movie.douban.com/subject/26937474/
26323031	五十度黑	4.9	https://movie.douban.com/subject/26323031/
26635304	灵异空间	5.4	https://movie.douban.com/subject/26635304/
26748673	拆弹专家	6.4	https://movie.douban.com/subject/26748673/
26718282	独自在夜晚的海边	7.2	https://movie.douban.com/subject/26718282/
26696871	天生不对	4.1	https://movie.douban.com/subject/26696871/
25849480	赛车总动员3：极速挑战	7.0	https://movie.douban.com/subject/25849480/
26145033	乐高蝙蝠侠大电影	8.0	https://movie.douban.com/subject/26145033/
26964434	肌肤	7.6	https://movie.douban.com/subject/26964434/
26778790	佛罗里达乐园	8.3	https://movie.douban.com/subject/26778790/
26958502	宣告黎明的露之歌	8.0	https://movie.douban.com/subject/26958502/
26779288	美容针	4.3	https://movie.douban.com/subject/26779288/
26979007	九三年夏天	7.9	https://movie.douban.com/subject/26979007/
25907029	宝贝老板	7.3	https://movie.douban.com/subject/25907029/
26761325	牡丹花下	5.9	https://movie.douban.com/subject/26761325/
27038968	蚯蚓	6.8	https://movie.douban.com/subject/27038968/
26755583	西尔玛	6.7	https://movie.douban.com/subject/26755583/
26678509	希望的另一面	7.8	https://movie.douban.com/subject/26678509/
5324813	天际浩劫2	5.2	https://movie.douban.com/subject/5324813/
26928198	红衣小女孩2	6.5	https://movie.douban.com/subject/26928198/
26704621	辣手保姆	6.7	https://movie.douban.com/subject/26704621/
27030639	啊，荒野 后篇	8.2	https://movie.douban.com/subject/27030639/
10519331	远山恋人	6.0	https://movie.douban.com/subject/10519331/
26892546	双面情人	6.7	https://movie.douban.com/subject/26892546/
26753020	空天猎	5.1	https://movie.douban.com/subject/26753020/
26754831	绝世高手	6.1	https://movie.douban.com/subject/26754831/
26720627	报告老师！怪怪怪怪物！	6.5	https://movie.douban.com/subject/26720627/
25801066	西游伏妖篇	5.6	https://movie.douban.com/subject/25801066/
26766760	与君相恋100次	6.3	https://movie.douban.com/subject/26766760/
26961002	常在你左右	5.1	https://movie.douban.com/subject/26961002/
25858758	侠盗联盟	5.3	https://movie.douban.com/subject/25858758/
26602795	杰罗德游戏	6.2	https://movie.douban.com/subject/26602795/
25864124	亚瑟王：斗兽争霸	7.1	https://movie.douban.com/subject/25864124/
27018296	之后	7.5	https://movie.douban.com/subject/27018296/
26333560	疾速特攻	7.3	https://movie.douban.com/subject/26333560/
26942645	厕所：一个爱的故事	7.5	https://movie.douban.com/subject/26942645/
26627754	普通女人	7.3	https://movie.douban.com/subject/26627754/
26420932	巴霍巴利王(下)：终结	7.1	https://movie.douban.com/subject/26420932/
26847445	夜空总有最大密度的蓝色	7.3	https://movie.douban.com/subject/26847445/
26644002	傲娇与偏见	5.0	https://movie.douban.com/subject/26644002/
26857793	原谅他77次	6.5	https://movie.douban.com/subject/26857793/
26644205	安娜贝尔2：诞生	6.4	https://movie.douban.com/subject/26644205/
25857966	鲛珠传	4.3	https://movie.douban.com/subject/25857966/
26718838	异星觉醒	6.5	https://movie.douban.com/subject/26718838/
26415327	盲·道	4.6	https://movie.douban.com/subject/26415327/
26383923	刺杀盖世太保	6.7	https://movie.douban.com/subject/26383923/
26602855	麦田里的反叛者	6.4	https://movie.douban.com/subject/26602855/
6990208	狂热郁金香	6.0	https://movie.douban.com/subject/6990208/
26410593	王者	7.4	https://movie.douban.com/subject/26410593/
26340301	被操纵的城市	7.3	https://movie.douban.com/subject/26340301/
